Index,Project,Text,Class,isSATD,Predict_sft-35
863,Gradle,//  TODO The scope information is superseded by test attributes. We can delete the corresponding code bits once we make sure that the majority of Buildship users use test sources.,NON-SATD,0, Requirement
914,Maven,"//  bad url just skip it here. It should have been validated already, but the wagon lookup will deal with it",NON-SATD,0, Design
918,Maven,//  TODO this checking for file == null happens because the resolver has been confused about the root,NON-SATD,0, Design
922,Maven,"// TODO maven-site-plugin -- not used by the plugin directly, but used by Doxia Integration Tool & MPIR",NON-SATD,0, Design
930,Maven,//  Here we will actually not have any artifacts because the ProjectDependenciesResolver is not involved here. So   right now it's not valid to ask for artifacts unless plugins require the artifacts.,NON-SATD,0, Requirement
935,Maven,//  ----------------------------------------------------------------------   I would like to be able to lookup the Mojo object using a key but   we have a limitation in modello that will be remedied shortly. So   for now I have to iterate through and see what we have.   ----------------------------------------------------------------------,NON-SATD,0, Design
944,Maven,//  These main.methods deal with construction intact Plugin object that look like they come from a standard   <plugin/> block in a Maven POM. We have to do some wiggling to pull the sources of information   together and this really shows the problem of constructing a sensible default configuration but   it's all encapsulated here so it appears normalized to the POM builder.,NON-SATD,0, Design
951,Maven,"/*  * Metadata for the artifact version directory of the repository. * * @author <a href=""mailto:brett@apache.org"">Brett Porter</a> * TODO split instantiation (versioning, plugin mappings) from definition  */",NON-SATD,0, Design
955,Maven,"//  TODO take repo mans into account as one may be aggregating prefixes of many   TODO collect at the root of the repository, read the one at the root, and fetch remote if something is missing   or the user forces the issue",NON-SATD,0, Requirement
961,Maven,/*      * Parse maven-...-plugin.     *     * TODO move to plugin-tools-api as a default only      */,NON-SATD,0, Design
962,Maven,"//  org.apache.maven.plugins:maven-remote-resources-plugin:1.0:process   TODO take repo mans into account as one may be aggregating prefixes of many   TODO collect at the root of the repository, read the one at the root, and fetch remote if something is missing   or the user forces the issue",NON-SATD,0, Design
966,Maven,// Needed to make this method package visible to make writing a unit test possible,NON-SATD,0, Test
987,Maven,"/*  * A conflict resolver factory that obtains instances from a plexus container. * * @author <a href=""mailto:markhobson@gmail.com"">Mark Hobson</a> * TODO you don't need the container in here with the active maps (jvz). * @since 3.0  */",NON-SATD,0, Design
1004,Maven,// TODO This prevents a cycle in the composition which shows us another problem we need to deal with.  @Requirement,NON-SATD,0, Requirement
1010,Maven,// TODO remove the update check manager  TODO separate into retriever and publisher  TODO remove hardcoding of checksum logic,NON-SATD,0, Design
1032,Maven,//  TODO Copied from the DefaultInterpolator. We likely want to resurrect the PathTranslator or at least a   similar component for re-usage,NON-SATD,0, Code
1055,Poi,//  this handling is only based on try and error ... not sure why h/xslf is handled differently.,NON-SATD,0, Design
1065,Poi,"// JMH: Why +1, hell why not. I guess it made some sense to someone at the time. Doesnt  to me now.... But experience has shown that when the fore is set to AUTOMATIC then the  background needs to be incremented......",NON-SATD,0, Code
1103,Poi,"//  For now, set the anchor type to do not move or resize the   image as the size of the row/column is adjusted. This could easily   become another parameter passed to the method. Please read the note",NON-SATD,0, Design
1106,Poi,//  This fails in Java 10 because our reflection injection of the ThresholdInputStream causes a   ClassCastException in ZipFile now   The relevant change in the JDK is http://hg.openjdk.java.net/jdk/jdk10/rev/85ea7e83af30#l5.66,NON-SATD,0, Defect
1182,Poi,//  bug occurs if the formula record has been associated   with the first shared formula group,NON-SATD,0, Defect
22,Gradle,"// TODO:rbo Change the parameter type to `Transformer<String, @Nullable String>` once we migrate to Java 8",Code,1, Code
41,Gradle,//  TODO: fix the way we work out which exception is important: TaskExecutionException is not always the most helpful,Code,1, Code
59,Gradle,"/*      * TODO once source compatibility is raised to 1.7, this should be rewritten using the java.nio.FileSystem API,     * which can deal with jars and folders the same way instead of duplicating code.      */",Code,1, Code
108,Gradle,/*  * TODO only here because Kotlin DSL uses this. Please remove once that is fixed.  */,Code,1, Code
139,Gradle,//  TODO - error messages   TODO - display names for this container and the Provider implementations,Code,1, Code
163,Gradle,"//  TODO - property order needs to be deterministic across JVM invocations, i.e. sort the properties by name",Code,1, Code
210,Maven,//  TODO Does this check need to happen here? Had to add the same call   below when we iterate on child nodes -- will that suffice?,Code,1, Code
237,Maven,/*      * @return the required dependencies in a specified scope     * TODO the name is not intelligible      */,Code,1, Code
252,Maven,"/*  * Specific problems during resolution that we want to account for: * <ul> *   <li>missing metadata</li> *   <li>version range violations</li> *   <li>version circular dependencies</li> *   <li>missing artifacts</li> *   <li>network/transfer errors</li> *   <li>file system errors: permissions</li> * </ul> * * @author Jason van Zyl * TODO carlos: all these possible has*Exceptions and get*Exceptions main.methods make the clients too *       complex requiring a long list of checks, need to create a parent/interface/encapsulation *       for the types of exceptions  */",Code,1, Code
256,Maven,"/*  * Use a regular expression search to find and resolve expressions within the POM. * * @author jdcasey Created on Feb 3, 2005 * TODO Consolidate this logic with the PluginParameterExpressionEvaluator, minus deprecations/bans.  */",Code,1, Code
282,Poi,"//  Some files seem to lie about their unicode status, which      is very very pesky. Try to work around these, but this",Code,1, Code
299,Poi,//  TODO - shouldn't BlankEval.INSTANCE be used always instead of null?   null seems to occur when the blank cell is part of an area ref (but not reliably),Code,1, Code
308,Poi,"//  TODO - DOLLAR() function impl is NQR   result should be StringEval, with leading '$' and thousands separators",Code,1, Code
354,Poi,//  Check for bits that only apply when attached to a core document   TODO Make this nicer by tracking the XWPFFootnotes directly,Code,1, Code
356,Poi,//  FIXME: (performance optimization) this should be moved outside the for-loop so that comments only needs to be iterated over once.,Code,1, Code
357,Poi,//  FIXME: can these be merged with {@link CellType}?   are the numbers specific to the HSSF formula record format or just a poor-man's enum?,Code,1, Code
372,Poi,/* 	 * TODO - use simple JDK methods on {@link File} instead:<br>	 * {@link File#getParentFile()} instead of {@link FileHelper#getDirectory(File)	 * {@link File#getName()} instead of {@link FileHelper#getFilename(File)	  */,Code,1, Code
376,Poi,"//  FIXME: should be protected   FindBugs, category MALICIOUS_CODE, FI_PUBLIC_SHOULD_BE_PROTECTED   A class's finalize() method should have protected access, not public",Code,1, Code
384,Poi,"//  TODO - problems with OBJ sub-records stream   MS spec says first sub-record is always CommonObjectDataSubRecord,   and last is always EndSubRecord. OOO spec does not mention ObjRecord(0x005D).   Existing POI test data seems to violate that rule. Some test data   seems to contain garbage, and a crash is only averted by stopping at   what looks like the 'EndSubRecord'",Code,1, Code
392,Poi,"// Had to add this and TIME_ZONE_PAT to handle tz with colons.  When we move to Java 7, we should be able to add another  date format to DATE_FORMATS that uses XXX and get rid of this  and TIME_ZONE_PAT   TODO Fix this after the Java 7 upgrade",Code,1, Code
403,Poi,"//  copy attributes, as they might be removed by merging with the new column   TODO: check if this fix is really necessary or if the sweeping algorithm   in addCleanColIntoCols needs to be adapted ...",Code,1, Code
414,Poi,//  TODO - use a stronger typed exception for this condition   expected during successful test,Code,1, Code
421,Poi,//  TODO to move a table from one sheet to another   CTWorksheet.getTableParts needs to be updated on both sheets,Code,1, Code
462,Poi,//  FIXME: (performance optimization) this should be moved outside the for-loop so that hyperlinks only needs to be iterated over once.,Code,1, Code
485,Poi,"/*      * Shifts rows between startRow and endRow n number of rows.     * If you use a negative number, it will shift rows up.     * Code ensures that rows don't wrap around<p>     *      * Additionally shifts merged regions that are completely defined in these     * rows (ie. merged 2 cells on a row to be shifted).<p>     *      * TODO Might want to add bounds checking here     *     * @param startRow               the row to start shifting     * @param endRow                 the row to end shifting     * @param n                      the number of rows to shift     * @param copyRowHeight          whether to copy the row height during the shift     * @param resetOriginalRowHeight whether to set the original row's height to the default     * @param moveComments           whether to move comments at the same time as the cells they are attached to      */",Code,1, Code
486,Poi,//  FIXME: this looks very similar to getCellWithMerges below. Consider consolidating.   We should only be checking merged regions if useMergedCells is true. Why are we doing this for-loop?,Code,1, Code
487,Poi,//  FIXME: A better exception class (IOException?) and message should be raised   indicating that the document could not be written because the output stream is closed.   see {@link org.apache.poi.openxml4j.opc.ZipPackage#saveImpl(java.io.OutputStream)},Code,1, Code
